fft3D_2D_fb_batch_gemm_256_256_256_1024|4_32_A3D_00x01x00x10_B3D_01x00x00x10_C3D_00x00x01x10_In_00x01_KER2D_01x10_Out_00x10
fft3D_2D_fb_batch_gemm_256_256_256_1024|2_128_A3D_00x01x00x10_B3D_00x00x01x10_C3D_00x01x00x10_In_00x01_KER2D_01x10_Out_00x10
fft3D_2D_fb_batch_gemm_256_256_256_1024|4_128_A3D_00x01x00x10_B3D_00x00x01x10_C3D_00x01x00x10_In_00x01_KER2D_01x10_Out_00x10
fft3D_2D_fb_batch_gemm_256_256_256_1024|2_32_A3D_01x00x00x10_B3D_00x00x01x10_C3D_00x01x00x10_In_00x01_KER2D_01x10_Out_00x10
fft3D_3D_fb_batch_gemm_256_256_256_1024|2_2_16_A3D_001x000x100x010_B3D_000x100x001x010_C3D_100x001x000x010_In_100x001_KER2D_001x010_Out_100x010
fft3D_3D_fb_batch_gemm_256_256_256_1024|2_4_32_A3D_001x000x100x010_B3D_000x100x001x010_C3D_100x001x000x010_In_100x001_KER2D_001x010_Out_100x010
fft3D_3D_fb_batch_gemm_256_256_256_1024|2_4_16_A3D_000x100x001x010_B3D_100x001x000x010_C3D_001x000x100x010_In_100x001_KER2D_001x010_Out_100x010
fft3D_3D_fb_batch_gemm_256_256_256_1024|2_4_64_A3D_010x001x000x100_B3D_001x000x010x100_C3D_000x010x001x100_In_010x001_KER2D_001x100_Out_010x100
